frame.time_relative,frame.protocols,ip.version,_ws.col.protocol,ip.hdr_len,ip.id,ip.flags,ip.flags.rb,ip.flags.df,ip.flags.mf,ip.ttl,ip.proto,ip.checksum,ip.src,ip.dst,ip.len,ipv6.src,ipv6.dst,tcp.analysis,tcp.port,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.hdr_len,tcp.flags,tcp.flags.fin,tcp.flags.syn,tcp.flags.reset,tcp.flags.push,tcp.flags.ack,tcp.flags.urg,tcp.flags.cwr,tcp.window_size,tcp.checksum,icmpv6.code,icmpv6.type,udp.length,udp.port,icmp.code,icmp.type,dns.flags,dns.flags.recdesired,dns.flags.recavail,dns.flags.authenticated,dns.qry.type,dns.qry.class,dns.resp.type,dns.resp.class,dns.resp.ttl,http.connection,http.request.method,http.request.version,http.request.uri,http.response.version,http.response.code,http.user_agent,tls.handshake,tls.handshake.type,tls.handshake.version,tls.handshake.ciphersuites,ssh.host_key.type,ssh.host_sig.type,ssh.packet_length,ssh.protocol,dhcp.hops,dhcp.type,rdp.negReq.selectedProtocol,data,encrypted
0.146646,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0x69aa,0x02,False,True,False,56.0,17.0,0xad78,66.22.243.9,192.168.50.160,866.0,,,,,,,,,,,,,,,,,,,,,,846.0,50006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90e6f3126dd503de0000354abede000322957492e2000924318da3003959cdc0ee9eea78a28f9c147fe20c88b703cd5e96005f37d5653810014049deab2aea24a210da685945623ff760b0fc5d823b9b39695afb50ec60140ae9a843bd57706093ef2e1a1caa2ed5b5934d47c087dc7ed37e55980fce8e845ff26a3744f7d50813ad89ee5d2510433c05b2cbbbaa9b54c4570409de6a21e788c1c8d254b13a105853a57ead211559852e451053dc7c29c981b969c056563e3843bac8d910e219a9be00d2ed6c76c7600fc39dc1fee3929fffffca6c27980a853d1d9ee18ca6dca81f07c941c017224cf8af243d5d25f15fe2f1309dfbe6cf59178c2f92059f879ec2e1e59c9dbdbb8957f6ee6c7dc6415d5634d3effe19dc1edaf8fafde97b25017bc2c76fc2390d01ac7154f723c99becbefe2b1b5a676aa1d73d3f30ae39990732e234d44753f475e4b9136132967cded6b62695b6a008ba140c28df47eb6f50c5866b6af2ba2eebcee651de0ad9747d955d5dbdbe97dc1762b837cc9e4c9491c958bf24fe50a9deaa058950d842b9606a48c1f732f205cd501868ef84af2fe7e962781bdd5f684fec5b870c480fdc842c6deba310545d373502dfdb42b24e259a2049cdd5f527d0f0c327dd2dbe305fdf8790cdc5afa5731fb7f222d06196ce7b8222ff4e4929ad0c2a3fd1ab4d860d5d25805535fafe3694e2f75f3afb36b45ee7c6d0cacef335acaa0d79812cc2693ceedf3bf7f95eaa363bc9c1a62380426c88545e4dca0d5bec9ea28ce6190b969d57ad07a7ec304358bec2a9c2dcb11358fa5a231e449480c67194a5404d71bf0b7217fa01e7108db54d53770401ea987f10f42b504179c77030a113c4c97c2f5c4b1eb6856ff842fb754d0c04f91c2799bc7a5282a1bf8d4168070577346f3125a9b7d27ac1cb6bda302df3acc6414eaa05626b8a168091b372e1f19f4d0f654a1424d4c5e0e0b97409a7a00a46337c36dd208ed73fb38ce9e9de3dfd021cfb58dfc96b78bb9271513ff64eb00aef6f7f3dd8652abaf29f33d3e018415b2b6e9aa40f5618aac19009f982858ec51c84b7d5bebf57deb3ebd679014bad80122bfef557b539c0ad01b4e2d168949103fe4b5a06836a1617b15ba8af671dde9acf20bfec0095aa10a9ce204d56c0c707292f292bba7a,0
0.149445,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0x69ab,0x02,False,True,False,56.0,17.0,0xb03c,66.22.243.9,192.168.50.160,157.0,,,,,,,,,,,,,,,,,,,,,,137.0,50006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f45bc2cd48e2700003549bede000110e1900472049021e29bd784825ecb54adf5a66648a4c914eeb04da2933ee8d877cb7576fab60f863bff4a38f93b8339a4f2412ca8a7fa726d2e1172b14627e42f41d12ac588883b9367f42e2c72e5d80370984eb1c647971839dba5987fa74b98ff2d5ca10bd0ed75b7a747345a9d0bbd,0
0.166996,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0xca87,0x02,False,True,False,57.0,17.0,0x4df8,66.22.243.52,192.168.50.160,218.0,,,,,,,,,,,,,,,,,,,,,,198.0,50023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f7138d829655c00002466bede0001109e900250e1f71817c86b3d78a9a30e6e7405ab9ed1a706984675c98bd4996c27fc4b0fc93180bc3ad0dfd588686a7238a374c0f505ebf26861115b72a2a9167a90ec5939eaa50f8644999fd53238c5da4143e283ed0022ef78b731189f63348c3d809149fa21ed79bfff02efe191440c250da6ddc49883494234c9eb4a7b880fe29764973b82cb9c7f0ec2fd0978b057c44693325ba0bd570ca54d78921fd17ebc240eb3f51802149fa63907e1,0
0.170413,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0x69ae,0x02,False,True,False,56.0,17.0,0xb037,66.22.243.9,192.168.50.160,159.0,,,,,,,,,,,,,,,,,,,,,,139.0,50006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f45bd2cd491e700003549bede000110e19004e1969283629124f67fc00a340c8cb288e5012bf39c019af704cf7a5ce51ae8e53d3a2cdd9ace9103febb02ad2981c99d91049a30e3c0394d9e52c50d6c31dfd5a4f84249b56e489092fc5399b8076ad023174f12b1e8fafccea7917cb070d6b6fb85e01a0a74315e2b3fd31bb81cbf,0
0.179419,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0xca88,0x02,False,True,False,57.0,17.0,0x4de6,66.22.243.52,192.168.50.160,235.0,,,,,,,,,,,,,,,,,,,,,,215.0,50023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f7139d829691c00002466bede000110a39002f80e50a68b4cf9b9637716aca68b9e81a3e9090076ff5a07732f8474f43f91c60f745343d307189976ecde3b1390fb4822156bcb0ef31713145d8f4648ade93315b2a95f4d383d9ef02e96fb53400d6878bfc62d3bf403085a00b931eb3ac8f47b9a4f297ab065ec32d80a9bb2f3ff227bc36bfb73896d0894ea46861e13cf454858614ddf71fe97f47be28d5c57bc763b1ac7d53bdf0d2985ca1679e0534f409974c71bd6d25b9954a6c51e13e845985eb33388497de4351d55a8,0
0.184051,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0x69af,0x02,False,True,False,56.0,17.0,0xad77,66.22.243.9,192.168.50.160,862.0,,,,,,,,,,,,,,,,,,,,,,842.0,50006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90e6f3136dd50fd20000354abede000322959b0ae2000ae6318da40042434cc76a8354c3a780ff820f5828235e97c7ea6cd4cded93793182b698ba2af1bd63a392af5c8b333cae03a96babc5404ff8eb2f1f1bdbb120ac8d339a1824a596a32414c91324294777606b05fd1a6c5e60abb9624029deca3a0728778028e9592110d5f33f761e3b941ea268e04bfcbd628c0e1fffc6f6a97b69949bf57859e97482f83401dc79ffedb703f1d13008a3cf43af966cc0eb22f00867eda2b0a33ebfd15ca4945f8c626f2c8748de7c487169fea0e6285e75a10dbf93eb7027cdc58fdb01f49f706d52f758a1fd568923d31f447fb823a70df8a089e562e44358bcf8156d4ace4d525b887103367096a5850fc9d3464449734c26d33beac3f530ab6633dcf2a75211b1c7a7807f92ab8b1e2a3bf8ab9dad9750e5e320344afe865ac9e536e089b83b59902bca5e3e7c5627a608c35ecb71887c7fbfe6e1a39342d9ae4ebc17fc1b986df45114d1de81f104687f212da2bb209f0c3f0c8cd0aa6f6180286a5c0c6ac4f9576f0d04de465ec78097858354cc56678d863f6203eabf4fac7cc89c962d99dea40fb9ada9060271d4c0812c51b5edbb3677406aac18112a37f166d5aca890d2748fbbca15ac276b0b76284194fd543793c22ff1a8d22a0ac652e2ad81d2dccf678aa0df1c3722a906b366009d0c8fc015f7074b1ab4c6aa5163e7b6d1ec6d3c78ecd04aba3463af1e19e1b14095ee59ea49a46a9c90bfce1f157d597ffdaa48dd2852d6fa19a2be378052105e55b33c0630f74290ffeb68ba4dd4a3510649dcc3750c9b680a6af053bfcaa892e11a1cef46cd6eaf44aab1ba788ea6e3a07172547b2cd51a1aca9159fae02d589856a86e93d0af456ca15eb9ed7e98c3e0cf509657a93c944054e912b0f08adcbcef5455b04de2b760e155f91951226ec530c85f4c353e17c1190d5e5007c84078242e3544ffc347e4cbac0f7027cde758de218cf3e11373056f3429f5b6e0050dbc0c832db8b580b48aedcb14ba5a7c7ccefcb21928f11a6f935656df422634a02e5134169dc3cc51c7d6c9eec840f2fc7676a22a8c85c88fccc1f2844c3610f70fc2220c1d3b12c5e0e054cf8eebb5baacc97a31618cdc07d96ff206607701e8e932c7d9a5d10ce117deef06dfc8,0
0.19017,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0x69b0,0x02,False,True,False,56.0,17.0,0xb034,66.22.243.9,192.168.50.160,160.0,,,,,,,,,,,,,,,,,,,,,,140.0,50006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f45be2cd495a700003549bede000110e1900470a38c33b61d05a2b55a47abe607828161ffd6503b00c8ad3edf89c56897133a18ee3d84aca6e1219a49aec6158fbd961140f3d4d721ada61238087d8f6e387b861d6fb413d5af7e014d465980f76c5fc4e38f227b4fc98671f0f4b9ad7976ccd6638365d335e8d4e64705135b6ceb87,0
0.199133,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0xca8a,0x02,False,True,False,57.0,17.0,0x4de4,66.22.243.52,192.168.50.160,235.0,,,,,,,,,,,,,,,,,,,,,,215.0,50023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f713ad8296cdc00002466bede0001109e9002215912a1a78a097f549fca6832ffc5443addf978806ec1e929ed0c242673226f1e20d3ddc3a1c86bbffbf715549fcece7b6084424f254819cfa4a7f30a95f009307c17705bcb52ee5d81a18434b50b2da07d536f6040cd99b470906911b9ab2b784c2e454678baf2627a90d9628a8c656c750868ad62db81e74f39eff9004047839f56b47b424550f40a88a5f24e6ddcf5467cc809d4593928288f508b4cb5940d1e74e497247a41570a35697449b9f7cfa2cf94940f0036787fc7,0
0.199546,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0xd770,0x00,False,False,False,128.0,17.0,0x3ad2,192.168.50.160,66.22.243.9,66.0,,,,,,,,,,,,,,,,,,,,,,46.0,63851.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fcd0005000000018c3f3798e52554a86461eee9614b7a8580002d6d9eac70262353a61353ad,0
0.204514,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0x69b1,0x02,False,True,False,56.0,17.0,0xad71,66.22.243.9,192.168.50.160,866.0,,,,,,,,,,,,,,,,,,,,,,846.0,50006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90e6f3146dd51bc60000354abede00032295afe6e20005fa318da50000c82bc525e2be4e9cb0e8d97e7158c7f447bcbb4a568f488e940b381a395df6d2f61bf4192b4b94436b62db868fe2bbadba1191fa0e2b9be9c05670f0448cbb4670ab3d47046160c7ca4b461f76c33b687d1466e5d2cc1ada53e68dfe327e341f6a0c841818c198bb283d72c6c11de903a1d9ee7f3d884aa59e39914be101a2d1fb779f8921b6545281750b45526d2be28976e3c2ebddd5f998efb046dec4bfc30d9f7ec5076db9cfa3983d5a74f49bac86c10af54e96348b987db2292b2bd16b159619ff8db74a02fe5909733db7eb760c4d2aa56f9dec82385cd55397ee991339ff2554ddb50377d0f100d7fe32584f19a43dcd7936eef463e9b5cd7276a382f5370f5e1cc1409fd3099d9426a0cd6f41ede405d2a62628833ed60c7f2f0fe5d031691c4826d3c06077c77a21c04e32fcf70931ad8530bc97eafb055163cc598d2dfcf3fe8cf1b2440262a8ac8726c16304914fec56ed35b191fef3e6981f13a8a05bd454b51b09dce5f9198e174d7fd199c52655b23f6cdfe9b7036760f23703aa521be5910f54126bd86b2da38ff71f21dadbf2532c313e8d7d271e59a64938a4bebd7c860a0298bde102866f3bceb795fc7dd379ad22c0da04dea2a0e30b49eb4c150928245f7f85fc0e340d63601358495d52f34ffe34a66bc758d7c5bc5a68e5a6673292a33c06d8067f1ed2a2adf9f70c14533d7feea232eae2b236e838d8926f18cb05cbdb45df5e76e1f5f04238f31e962cd7e59ede12c715cad4de2b35992ca8e791fc9214318a32ab2420a8d76d0e6ed89ad9824d2e158757f555834bccd0fd0481676def68d1d00dc508415c2d7d87b77958097611d1b0daf79be267ba130f9ef3f606ccf425a632ea83d527eaf6c5f27b3d65e2f02a85ce5ebf65b0eadd84ca1bb3f3e5acd9fa99be67634d8887457ef82dda87c4818d775d507fff66ec468d1d41e69faf5855c4c77f0e83acc4662d195638885bc0d08997032ad102a35b0c894558ef3f79335194e0a4b915381ed323e7ef05402e31a33b499a3848a340e70f13ead73a78706b5a60bf02d1677afa079075878f36afb864d9b6b6bcf82cdfe7867ba04b6969accfee1d85b3370ab4d7b9796e220766d2e9b855b60bf31e324b3c99,0
0.230613,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0xca8f,0x02,False,True,False,57.0,17.0,0x4de1,66.22.243.52,192.168.50.160,233.0,,,,,,,,,,,,,,,,,,,,,,213.0,50023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f713bd829709c00002466bede000110999002f949ee9486dfd4bd36a0270392f3db18e70a69d04591de305a2c8462b78e6c635d7c403cc934944a04d75f8925f5d0610d94a165ee2c1b8f155225e173d789eed079bfb44eaccac76d9222283339b091a27fe08b8b8f874890d73416005162f4aad1b1d85027ef6d9e5068efaeedab8884bbaeb85c999ffdd09a781717dfb36da6a6c87f9ba78da5990d5a4a32a2dcea493641e9bc66f0a8410865ea51b9b0c33568a2be7ae5079cb4d7458396b610626f71b6bd98a194f1b3,0
0.239572,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0x69b8,0x02,False,True,False,56.0,17.0,0xb02c,66.22.243.9,192.168.50.160,160.0,,,,,,,,,,,,,,,,,,,,,,140.0,50006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f45bf2cd4996700003549bede000110e190047450ff458a34e42d7fe9e82e6fc22cec917aad715c5fae41adbac9eb6f179279ff175448c9ba3a4800e3d4e3522261a2acf76800401bbfa4358a57d7c69d21e7f4009b035abdf69476f445af2dd3eaa0a7079bf95d5e80d1556f4d24731a9f48e959d17a0e008bf1753272bc9fa2f9b0,0
0.239572,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0xca90,0x02,False,True,False,57.0,17.0,0x4de1,66.22.243.52,192.168.50.160,232.0,,,,,,,,,,,,,,,,,,,,,,212.0,50023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f713cd829745c00002466bede000110969002a998ab14dfaab5011c1cdae610a82eef751a8528b455d5066a6c5d9e6abbbf83794463693d2956efd15b338a81d48dde0883207459f22d0ee5007011a8ccf87bf59f48b715e9d31184a9ca4b1a83ee7dc35ffcb3b076c48db5b84353585823998315a0d5e8b1ecfbc5d085b06061b75a35f5dd882f68ac5e40ccd456c87301fd08889cda22d9b68fbd36a5bc6545cfe9a98b574d4190ec45988613621796da2ed41c200a25b4ad216927dd340c44382ba4a0b22b20a2abd3,0
0.25091,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0x69ba,0x02,False,True,False,56.0,17.0,0xb02c,66.22.243.9,192.168.50.160,158.0,,,,,,,,,,,,,,,,,,,,,,138.0,50006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f45c02cd49d2700003549bede000110e19004dabf902dea772f1084ef52796741417088528137023986d633cffc235ffa9f36b0fa85ce4a921e0f07ce684273eb836aefbc72ea8dca752dfb3a4236a54f20478d9019777ad25d231c74306ae750112618d69a6a645bd45aea87af2acfcdd87cc2edd0163a53452c2e44484da2a4,0
0.255961,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0x69bb,0x02,False,True,False,56.0,17.0,0xb02d,66.22.243.9,192.168.50.160,156.0,,,,,,,,,,,,,,,,,,,,,,136.0,50006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f45c12cd4a0e700003549bede000110e19004a57f6fe38bd57d8d135bd10add6802a1d0809b9455be09b0731c73459e1e51c77ace2ca3e7eebf13a63b44b20ed27fac031ed79a346f37d1394130d34287ea7c516e1347ee8e32f87369c25509a73a541d550a3890965d4f3159bfbfb09d3d45bef9384ca092c760e29f5d94,0
0.255961,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0x69bc,0x02,False,True,False,56.0,17.0,0xad6a,66.22.243.9,192.168.50.160,862.0,,,,,,,,,,,,,,,,,,,,,,842.0,50006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90e6f3156dd527060000354abede00032295e694e2000d5c318da600addf80bf9dfd3cbd0c8a1edc66db7d35729c3fc025e373cbd04799426d53b3c138aeb044a930505154e76d6fbeecffb13ae960d2c0f86378bf3b6307753438d2d7ba0af97554d34e101fac57ade0e197fd5656c5b1cffb5c1841422e086ceb3b980ec02ad4e849c298849d671f270bd3131fdc8b63d89a7d40f25f674e38ac559c1f274ac4c30148fafcba94595464d7cc3a3d6d3baf1f4ccff8674fcffed2b0a0d0f0f275771a70cc859107e96dabf14495d14ff679e9f1ea0d0ed0556d3149597cd6dddc982c6832705a80aaf4cee4d1343c0abffd66fe6fe841b799f87d9e7b7b23154f1212e52f01efd63c4961ce3411bcafa31b180a9d1f7a52781d352133d454242197e239e30c596c06f3f8eb0f466f8d7e2875cf710d26fbe87b388a8825e9939ab2935dc506d237e89164a49869adab3e0ac047bbc67c46b20a53a9867f2a77c782a03a6d6c0dfc42aa18692ff3cb40c56e52137c84979df586116fbb63ea81d369857577eb176a33d2eb731706db245f871966ecbc00ca99d0b47ffb8cedc63327799e78f86e54d9830aedafe0b77db346168e37cbf9d4bedb5c1b736ba98136abab6e5162a82c4327e3405f0406d62a1b8f201784d224f1b4f6af37a4364ebf3c1065ef2460f7a1a89e6cc9abc3910eaa21e3533648073e8600ce4e8292bd9909b7ae690a5d7035dfdc4ba13891e548210c6b14528ddd6ce6acf3336afb2eceb4cc455be52606962678d8c8e213114bbb24c024bb7b7bd6b83ca34d6718a8b60d1183b0d6fb19285c92b8f571471c79ca07f3bad4f5e974cb44c6488797ce41df633b4fe936048aa3801b2c2ceae7f8f400d57cc992d4df0114699b97d98cea5dfa5b9df7f480cca3b166edae541fdd6531996ffacd963b82fcb3de6c1cd246048d2c67cb2500271acb7010fb9eb53e019122b049604680b74522ca91573deb52108200b74e2722d633532ef6dcb56ed2467d0843fa8fcdbe5a382cbcd9de9e553ed68978e789cbc0d288638bea5a037f59a46ff713f6c3ba71709277ebab84ed90cfaaf0e9053e927382a59650a108de4cb03a4cc411a396233ba6f81851dd4e1456d5019cb30b1077a41d8c632edd046ccf4b33a1207aaa2eb71628f0958f95,0
0.261711,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0xca93,0x02,False,True,False,57.0,17.0,0x4de3,66.22.243.52,192.168.50.160,227.0,,,,,,,,,,,,,,,,,,,,,,207.0,50023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f713dd829781c00002466bede00011094900241c1cace6478ff1e5b001c715ef5a32d1787ca30f62cc5c416f7c1e14124f77c4738c2948e1b212addc269e2b4b9469e2455cbb9e6dfe29e33e12d07d41df556430c2af318677c89f87b2677519862ee5ac52bf85d0e47f85238575d1fa771faf8f84118222610157b91c5be90f0fb8400652386780442301dc1ac6f97c54efaf766bf242721c5ede69ce8e126f8b204734b9c1e73197a481499e77627b37a4bc1f64d369cabf494a909296981c96296fa0873,0
0.261952,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0x6df5,0x00,False,False,False,128.0,17.0,0xa41a,192.168.50.160,66.22.243.52,74.0,,,,,,,,,,,,,,,,,,,,,,54.0,58182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81c90007fa17fa1744f5f73c44c4a96c7b3dec02e58219c42c6428ec74b3a6ba800016e1536b3ee7fbb130b55746,0
0.262042,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0xd771,0x00,False,False,False,128.0,17.0,0x3ad1,192.168.50.160,66.22.243.9,66.0,,,,,,,,,,,,,,,,,,,,,,46.0,63851.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fcd0005000000018106ed368a368d7f0594b9dbebd36fb380002d6e736dafcdfb5ddb7c1396,0
0.270031,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0x69bd,0x02,False,True,False,56.0,17.0,0xb029,66.22.243.9,192.168.50.160,158.0,,,,,,,,,,,,,,,,,,,,,,138.0,50006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f45c22cd4a4a700003549bede000110e19004517d4bbba01ff99644f0b3b8d63759897c86522e9ba30090d215a513e32bcbe87c21961cf93092e9295cb0c6833e5f42bc35c69a820a575ec86f27b91be25065a76a49cb15c6f6820b9e67dfc77cb0102b81a6a3f6a04ad68713b32cf14e9d4f8566c0648d97704169703b74ea41,0
0.274905,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0x69be,0x02,False,True,False,56.0,17.0,0xad64,66.22.243.9,192.168.50.160,866.0,,,,,,,,,,,,,,,,,,,,,,846.0,50006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90e6f3166dd532fa0000354abede00032295f7fee20007bc318da7002fc3c1a694cdee664473f697e752f19faf88b553c5a882cd9d883412b16c857c24f4d1228b4e7b66d8767f1e454e079d5c723c02a024d54d999239e5d0910711d6575cd4e9dc21e41d60b23ebe5fed9cd6950a054e4a457fb2b15002cc696bf233ce5de46b97153f2fedf3789d43a40216d81fb7d461d5a5572b6690dd77f3839ed0f42ba806f222af7b292e6155823f94a99bebfdf129288067bf421e39bdf107e75b10f39542cf9cc8089513486fce16bf298bff667cb53d5f7fe2d9489bc6d05ec2bbd2cb7f9bebbc4816af7efd409af1054c0ba7f832980a9c34c0701b2ca9b2afc17b0cb279e0aa4f780af6ecec892bfdd2f1205c51fe64a47830076c3e0547fe49e55ec044cc6bd1ee3a992b8f2973a3bb834ce1ec77bb480578ba81548b32ffbd94bad76d9835cc89dc2d95cefd310c0df999cf9512c478f854d77c6ebaaf010209c514fff763e09d01f081e0df58c28f6a5235f84027369ab162c59205e167f7510969b419f903141263b653b18a7a63071905d9d66a137701a3636b78739426025ea680a1a87ee6683a1a703eeae378fa79f6c4ee4a72e11812486b3396ecbc0a5fe9d809247b332d146412d3fa9a02448fc0e8af196a682f8e27544860a43a1395792f5b5b97d829266c6bfba901b342fcfd95bc24634daa52871c316e5486f2dda0a5af2995a00666c8115902e2226695762c2370c81daa834df799bd7baae4f8a7ba1c4b02feda4874875cc5c5fd4e6793b6b7dc0636f1fff4d18ebce3d7bf23a90980336825374b5c8d3b1793b720f8307f97f9a72410ea969879508a31e0777411638c1446452166c7fb042af7b869770544d829a8a00f2a8d5fd8957bc365bde747f8d4d62676e7ba5fcd1a6655c88ae32a371663eb3869bb814a421a9e9537de0d34932e3b0cabf9865df796b81ce810a4ad440e8266e7fe99ce3043c0ee0ab5d6bb99bd2af04a7cd6d18862e88332e45a30715c741e8f4a84b85bd48a1ba7fddb43a8ca9b14452bf8b1b4579829d027d70366c8b8c1497d3300a699c014afbbdeb8d9dc436e6840f09ffc1696b5f635b693952d99fde94bc2403dd126d5d7011ef2533759a4abf2c2b42ac15b5c5a29f04d4a54ef915ddc0bace7c602a9fb3528aa,0
0.280795,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0xca96,0x02,False,True,False,57.0,17.0,0x4dda,66.22.243.52,192.168.50.160,233.0,,,,,,,,,,,,,,,,,,,,,,213.0,50023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f713ed8297bdc00002466bede0001109290023952a9470f93949894e8852784ca470db94e535ceb9266dc701a7e92a2b1b9c249733d488462315a1cae109bb4047ec7caecd1ab4be07cc6eb7839c87ec1e7e989c73a9dd9d7b326664a38d23a2312dbd773bc2c0e599239a8cf4134c2d6f6f915f9f7d1ffa8a8172d24dcdc6a3d1b55e77853e32f9830b284082bc46f8ba1c8669184c0347be868cb811cd56325f5ec1a7af8ae739411d89953770fc4fac596c8dd0ae84cbbc6237089a3e329ce554c14491c9ac10b1a0eb5,1
0.293377,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0x69c2,0x02,False,True,False,56.0,17.0,0xb026,66.22.243.9,192.168.50.160,156.0,,,,,,,,,,,,,,,,,,,,,,136.0,50006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f45c32cd4a86700003549bede000110e19004eca52fd4aadcd590d3b3d3af59b8ab25d5de46d95b8e743f1f6c5af94d9e2beec87e831977b8d442dbaf3fa05198787a1e37e57341c89db8a2068dedd2c94bb6246e48b81363ecfb88a443df692752045d462b8c7952a479d2a60b3c07726616a53545773ebd1f3bc7e31b72,1
0.301279,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0xca97,0x02,False,True,False,57.0,17.0,0x4de4,66.22.243.52,192.168.50.160,222.0,,,,,,,,,,,,,,,,,,,,,,202.0,50023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f713fd8297f9c00002466bede0001108e9002ecc21abd17003d908d3343a3b4c683d8d39d0eadc10645ae182abcfd412260556df0810031afc3c5390fd7772931e71778af0ee575b0a0d5b608d231529f5779867e46235a012b72eb0b3ce089b21ded23e47e03f07fd203fb76057649378e08d4a53d48b9604baf704b4e5ed96a754a5dabb3ce2a81876f2a3687c9624893c95e8e2cc15e099acc6267f834727c2205cce76854f6243f94c5b83cab060da6f3363feaad9e969cb360caa4482b77,0
0.309453,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0x69c4,0x02,False,True,False,56.0,17.0,0xb024,66.22.243.9,192.168.50.160,156.0,,,,,,,,,,,,,,,,,,,,,,136.0,50006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f45c42cd4ac2700003549bede000110e1900440a1fc0646833883f2c7a0c601e303b41b4affab043261886c14a132ff07a12b1c00743df98ed3729cc7380ee9238834b624b2ced43ae16778036d962a00fc1c51c4745585d5e0322dc6144ec662c2fc6808c9c0638b28b7aa0972473dc50a497390a187e970fb6f3ccf407f,0
0.320503,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0xca99,0x02,False,True,False,57.0,17.0,0x4dd8,66.22.243.52,192.168.50.160,232.0,,,,,,,,,,,,,,,,,,,,,,212.0,50023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906f7140d829835c00002466bede0001109390029449a9d566c18101e3b8f900a95a61ef7ab3ae056586cc1db3240b52249c1bf5f394de8d765378efb5032e0216d518a6575d792f4e04658f0b63934e5f2f764330d99daa2a2ad22fb29140e7dcb04174166310a6e73c62de91deaf01eb85dd42b47dc648281c724333313fca4c259449395a1c3bd209f97d574a5cb7b05ca473468d47a673a7b4b12565e2219a1d2f097255a09e815f58dc94da57ace941a606e64567e8a21ccd3314e58368adc003bb82029bf16df26e29,0
0.320881,eth:ethertype:ip:udp:data,4.0,UDP,20.0,0xd772,0x00,False,False,False,128.0,17.0,0x3ad0,192.168.50.160,66.22.243.9,66.0,,,,,,,,,,,,,,,,,,,,,,46.0,63851.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afcd000500000001c3858f1309490748a18f4ee6d8a3be4980002d6f16ef4a7b2632ad287680,0
